"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",,"L"
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",,"L"
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",,"L"
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",,"L"
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",,"L"
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",,"L"
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",0.85,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",1.12,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",1.24,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",1.55,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",1.69,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",1.9,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",2.3,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",2.42,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",2.55,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",2.91,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",3.19,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",3.04,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",3.29,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",3.36,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",3.23,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",2.83,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",3.24,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",2.92,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",3.33,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",3.39,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",14.67,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",15.07,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",15.91,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",18.05,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",18.04,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",18.19,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",18.88,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",20.44,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",,"L"
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",2.46,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",2.28,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",2.16,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",2.03,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",2.14,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",2.25,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",2.01,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",2.39,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",2.65,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",3.06,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",3.07,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",3.64,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",3.85,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",3.82,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",3.82,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",5.53,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",6.27,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",6.52,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",6.67,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",6.48,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",5.63,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",4.95,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",5.04,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",5.06,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",4.93,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",4.72,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",4.36,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",3.31,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",3,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",3.04,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",3.49,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",3.27,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",3.46,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",,"L"
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",26.44,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",25.25,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",22.21,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",21.18,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",20.11,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",18.94,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",18.25,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",17.69,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",17.19,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",17.15,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",16.65,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",15.69,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",15.29,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",14.99,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",15.18,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",15.23,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",15.41,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",15.08,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",14.38,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",14.4,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",14.72,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",13.79,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",12.97,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",12.63,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",12.77,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",13.52,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",13.38,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",13.02,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",11.63,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",11.65,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",11.32,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",11.21,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",11.82,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",17.1,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",14.85,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",13.57,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",12.27,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",10.92,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",10.74,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",10.49,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",8.79,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",8.26,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",8.89,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",8.43,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",8.58,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",8.93,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",8.46,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",86.55,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",87.57,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",86.71,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",87.94,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",88.83,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",89.88,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",88.45,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",91.37,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",90.84,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",88.73,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",90.43,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",90.64,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",91.58,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",92.63,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",92.72,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",92.39,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",92.24,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",92.23,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",92.37,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",94.3,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",94.63,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",93.93,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",93.26,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",93.98,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",93.64,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",93.64,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",93.25,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",101.56,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",102.39,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",101.05,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",99.79,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",101.18,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",95.56,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",94.42,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",96.41,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",96.66,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",95.05,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",94.5,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",93.06,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",93.08,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",92.21,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",91.81,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",90.57,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",86.79,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",79.15,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",78.52,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",75.06,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",80.91,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",81.52,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",85.03,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",83.31,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",83.6,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",82.14,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",81.91,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",82.21,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",82.08,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",81.1,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",81.35,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",81.16,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",81.71,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",80.36,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",80.13,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",78.88,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",83.55,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",83.98,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",84.68,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",85.43,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",85.24,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",86.19,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",82.15,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",80.03,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",78.56,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",77.46,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",77.21,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",75.98,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",73.96,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",72.81,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",76.36,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",75.91,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",72.86,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",69.83,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",70.39,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",70.29,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",68.29,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",71.46,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",76.56,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",78.59,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",78.9,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",72.77,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",70.16,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",64.4,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",63,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",59.25,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",52.63,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",41.56,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",37.94,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",33.89,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",29.08,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",31.4,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",27.47,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",25.4,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",28.05,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",30.02,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",34.51,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",28.29,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",32.5,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",31.43,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",28.24,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",28.21,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",27.44,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",26.64,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",22.94,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",24.37,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",21.78,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",22.69,
